number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
49,0c1c69b3-8624-4f5c-b2f7-3fe59e6d6239,community_01,Ibrahim,Usman,male,1979-10-30,,08098701236,https://www.commcarehq.org/photos/farmer_49.jpg,7,crop_farming,18,owned,2,river_stream,---,rice maize groundnuts,1.0,2.0,2.5,goats,11,---,10.4819604 7.476096 0.0 20.0,yes,94c425c9-7b37-406a-9ff0-3d3690c999e1,2026-05-03 00:04:00,2026-05-03,tester,2026-05-03 00:04:13,https://www.commcarehq.org/form/0c1c69b3-8624-4f5c-b2f7-3fe59e6d6239,tester
50,a6443c54-4a8b-4724-8f85-c8641f828276,community_02,Blessing,Adeyemi,male,1954-01-24,,08082273424,https://www.commcarehq.org/photos/farmer_50.jpg,4,mixed_farming,18,owned,3,rain-fed,---,rice,---,---,3.7,goats rabbits,9,28,10.3321174 7.3889616 0.0 20.0,yes,9690d762-90c2-4e55-b6d9-2e9069549be8,2026-02-05 00:02:00,2026-02-05,tester,2026-02-05 00:02:10,https://www.commcarehq.org/form/a6443c54-4a8b-4724-8f85-c8641f828276,tester
51,b6e40630-f3bd-42dd-9e88-83cb2f4a8bb3,community_03,Elizabeth,Michael,female,1983-02-15,17069077735,08090557991,https://www.commcarehq.org/photos/farmer_51.jpg,12,mixed_farming,6,leased,2,rain-fed,---,rice groundnuts maize,1.2,6.4,2.4,---,---,---,10.5404239 7.3872083 0.0 20.0,yes,52e4b614-16b8-4c34-9e4c-8b6dad9624c8,2026-01-29 00:04:00,2026-01-29,tester,2026-01-29 00:04:10,https://www.commcarehq.org/form/b6e40630-f3bd-42dd-9e88-83cb2f4a8bb3,tester
52,b1eb63f0-6576-48eb-b99e-8117e3e7832e,community_05,Binta,Mohammed,female,2003-02-06,39022308426,08018885061,https://www.commcarehq.org/photos/farmer_52.jpg,4,crop_farming,4,owned,2,rain-fed,---,rice groundnuts maize,2.1,4.7,0.7,goats rabbits,11,34,10.5692424 7.5551206 0.0 20.0,yes,0a558fa7-095b-4564-80a9-9eca92a071ed,2026-06-26 00:02:00,2026-06-26,tester,2026-06-26 00:02:14,https://www.commcarehq.org/form/b1eb63f0-6576-48eb-b99e-8117e3e7832e,tester
53,9d23301b-cf64-499a-ab17-de99deb02f67,community_03,Peter,Garba,female,1978-09-06,86029256503,08097887657,https://www.commcarehq.org/photos/farmer_53.jpg,7,crop_farming,19,owned,3,rain-fed,---,groundnuts rice maize,2.6,3.2,2.9,---,---,---,10.5595557 7.3781931 0.0 20.0,yes,1f1b219c-01ff-4eef-99c4-3c9aa449f083,2026-02-03 00:06:00,2026-02-03,tester,2026-02-03 00:06:18,https://www.commcarehq.org/form/9d23301b-cf64-499a-ab17-de99deb02f67,tester
54,c7fd0b6c-387a-47bb-8486-9d7ff0002d7a,community_03,Grace,Sani,male,1975-12-24,88245290322,08004750894,https://www.commcarehq.org/photos/farmer_54.jpg,5,mixed_farming,27,owned,2,irrigation_scheme,---,maize groundnuts,2.2,4.5,---,---,---,---,10.339108 7.2713895 0.0 20.0,yes,cab45e42-dc34-48ca-9210-9112f1442bd6,2026-05-16 00:03:00,2026-05-16,tester,2026-05-16 00:03:12,https://www.commcarehq.org/form/c7fd0b6c-387a-47bb-8486-9d7ff0002d7a,tester
55,701f7bd2-bcd5-400a-a171-bf9d83802254,community_06,Emmanuel,Yusuf,female,1977-12-08,43601077243,08023297184,https://www.commcarehq.org/photos/farmer_55.jpg,9,crop_farming,22,family_land,1,rain-fed,---,groundnuts rice,2.4,---,3.2,goats,11,---,10.5665588 7.4304441 0.0 20.0,yes,542f1ec2-f917-4e3c-80d9-f6964eee8915,2026-06-22 00:08:00,2026-06-22,tester,2026-06-22 00:08:15,https://www.commcarehq.org/form/701f7bd2-bcd5-400a-a171-bf9d83802254,tester
56,579d5290-ace3-441f-95af-83cb1f0b9b5a,community_02,Naomi,Peter,female,1980-02-10,96651537241,08065036356,https://www.commcarehq.org/photos/farmer_56.jpg,2,mixed_farming,8,family_land,2,rain-fed,---,groundnuts maize,2.9,3.8,---,goats,9,---,10.3321052 7.2316282 0.0 20.0,yes,3ddd24aa-519e-406e-84c3-36487193d4ec,2026-04-05 00:02:00,2026-04-05,tester,2026-04-05 00:02:11,https://www.commcarehq.org/form/579d5290-ace3-441f-95af-83cb1f0b9b5a,tester
57,28486d59-80dd-4a0d-b4f0-577b8e31b9b2,community_01,JOSEPH,adeyemi,female,2007-04-01,,08056229392,https://www.commcarehq.org/photos/farmer_57.jpg,4,livestock_farming,1,leased,3,rain-fed,---,rice,---,---,1.6,goats,16,---,10.3437038 7.3046247 0.0 20.0,yes,1ba5aab9-cba3-44e0-97fd-4f06174c7065,2026-05-08 00:05:00,2026-05-08,tester,2026-05-08 00:05:08,https://www.commcarehq.org/form/28486d59-80dd-4a0d-b4f0-577b8e31b9b2,tester
58,bb0e2dba-fa81-42ff-8351-fd77e1882645,community_06,Suleiman,Ibrahim,female,1993-01-01,87505757671,08087055721,https://www.commcarehq.org/photos/farmer_58.jpg,4,crop_farming,11,leased,2,river_stream,---,rice maize groundnuts,0.9,5.3,1.1,---,---,---,10.5667598 7.4168547 0.0 20.0,yes,39b28c10-c110-4c20-8fbe-4347cd19b701,2026-01-16 00:06:00,2026-01-16,tester,2026-01-16 00:06:06,https://www.commcarehq.org/form/bb0e2dba-fa81-42ff-8351-fd77e1882645,tester
59,1d3e7259-6a22-44ea-a8ea-887c0227811b,community_06,FATIMA,haruna,female,1970-05-06,,08027053666,https://www.commcarehq.org/photos/farmer_59.jpg,12,crop_farming,34,family_land,3,rain-fed,---,rice maize groundnuts,0.8,1.1,1.0,goats,18,---,10.3417764 7.5179745 0.0 20.0,yes,ec2a6f78-32df-4b0d-9e39-42d47a2f51fb,2026-04-14 00:05:00,2026-04-14,tester,2026-04-14 00:05:12,https://www.commcarehq.org/form/1d3e7259-6a22-44ea-a8ea-887c0227811b,tester
60,a1db0654-9399-4130-8852-9e6d1cd6984a,community_07,Peter,Ahmed,female,1976-05-27,84634375004,08046708639,https://www.commcarehq.org/photos/farmer_60.jpg,3,crop_farming,31,owned,1,rain-fed,---,rice groundnuts maize,2.8,2.4,3.9,---,---,---,10.4850846 7.3593184 0.0 20.0,yes,3f15c648-b90d-42f2-9ff8-d453c9965a89,2026-02-11 00:06:00,2026-02-11,tester,2026-02-11 00:06:12,https://www.commcarehq.org/form/a1db0654-9399-4130-8852-9e6d1cd6984a,tester
61,eedd9e97-51e7-4cbf-806b-e57811afc617,community_04,Deborah,David,female,1980-05-02,,08060730206,https://www.commcarehq.org/photos/farmer_61.jpg,7,mixed_farming,1,family_land,2,rain-fed,---,maize groundnuts,2.2,4.5,---,goats,21,---,10.2985799 7.2294027 0.0 20.0,yes,cf10ee4c-9814-49bc-84b8-807ca80f8d7d,2026-04-08 00:07:00,2026-04-08,tester,2026-04-08 00:07:09,https://www.commcarehq.org/form/eedd9e97-51e7-4cbf-806b-e57811afc617,tester
62,278d7096-598f-458b-9faa-bad74e9c04d5,community_05,Ibrahim,Samuel,male,2003-11-22,24043539950,08011454030,https://www.commcarehq.org/photos/farmer_62.jpg,7,crop_farming,4,owned,1,rain-fed,---,rice,---,---,2.3,rabbits,---,19,10.3204525 7.3972496 0.0 20.0,yes,c4ae28df-4342-4e16-bb8d-e129fa140f81,2026-04-22 00:04:00,2026-04-22,tester,2026-04-22 00:04:18,https://www.commcarehq.org/form/278d7096-598f-458b-9faa-bad74e9c04d5,tester
63,688c3e33-44c5-40c8-80c8-c367f76fd170,community_02,PAUL,bello,male,1950-09-19,24851402655,08010383844,https://www.commcarehq.org/photos/farmer_63.jpg,8,crop_farming,45,owned,5,dam_reservoir,---,rice maize,---,6.3,3.2,goats,10,---,10.3571741 7.2455551 0.0 20.0,yes,77ec2707-7290-4bf4-b722-6960251052ed,2026-06-01 00:06:00,2026-06-01,tester,2026-06-01 00:06:10,https://www.commcarehq.org/form/688c3e33-44c5-40c8-80c8-c367f76fd170,tester
64,48184add-a675-4fbf-a7c3-eb17d1ae9385,community_05,Mercy,Yusuf,female,1982-11-30,,08080876132,https://www.commcarehq.org/photos/farmer_64.jpg,4,crop_farming,20,owned,2,irrigation_scheme,---,maize groundnuts rice,2.3,5.4,2.6,rabbits,---,17,10.4630407 7.3420035 0.0 20.0,yes,d1da1218-f004-4669-a2ef-8739a6a28095,2026-01-12 00:06:00,2026-01-12,tester,2026-01-12 00:06:17,https://www.commcarehq.org/form/48184add-a675-4fbf-a7c3-eb17d1ae9385,tester
65,6aa5ccf5-428c-427a-9374-5b9ff1f1ddf4,community_07,Ibrahim,Abdullahi,male,2004-03-15,85242663481,+2348055437553,https://www.commcarehq.org/photos/farmer_65.jpg,3,livestock_farming,1,owned,5,rain-fed,---,rice,---,---,2.2,---,---,---,10.4787053 7.3275638 0.0 20.0,yes,ea5f5283-431d-4d84-baff-613b77ecdc3b,2026-01-30 00:02:00,2026-01-30,tester,2026-01-30 00:02:15,https://www.commcarehq.org/form/6aa5ccf5-428c-427a-9374-5b9ff1f1ddf4,tester
66,7ac361dd-86be-4ccf-b577-dbd9d0c1ef28,community_05,Ahmed,Abdullahi,male,1958-10-27,53637450593,08059241640,https://www.commcarehq.org/photos/farmer_66.jpg,7,crop_farming,1,family_land,1,borehole,---,rice,---,---,0.9,rabbits,---,22,10.2788297 7.245582 0.0 20.0,yes,63943043-3860-482c-abc4-735349609b1c,2026-05-06 00:06:00,2026-05-06,tester,2026-05-06 00:06:15,https://www.commcarehq.org/form/7ac361dd-86be-4ccf-b577-dbd9d0c1ef28,tester
67,8e49b40c-1d68-4eaf-a20f-2602ac1a1b3f,community_04,Hauwa,David,female,1988-08-28,52093313968,08095632131,https://www.commcarehq.org/photos/farmer_67.jpg,6,crop_farming,6,owned,3,rain-fed,---,rice,---,---,1.1,goats,7,---,10.3804004 7.2214445 0.0 20.0,yes,e50cf17e-da0a-4504-82fc-4e0311f399e4,2026-01-03 00:05:00,2026-01-03,tester,2026-01-03 00:05:09,https://www.commcarehq.org/form/8e49b40c-1d68-4eaf-a20f-2602ac1a1b3f,tester
68,81aa4c48-9198-4b2c-864a-cf4fbd120de0,community_02,Joseph,Sani,male,1978-12-13,,08041572022,https://www.commcarehq.org/photos/farmer_68.jpg,6,crop_farming,17,owned,1,rain-fed,---,rice groundnuts,2.4,---,2.0,goats rabbits,15,17,10.3190836 7.5997251 0.0 20.0,yes,78f41b87-550f-4229-9002-06b9b4628197,2026-03-31 00:08:00,2026-03-31,tester,2026-03-31 00:08:07,https://www.commcarehq.org/form/81aa4c48-9198-4b2c-864a-cf4fbd120de0,tester
69,d0202b11-92f8-4ba0-9345-bdee765e8802,community_03,Mary,Lawal,female,1986-07-24,94657043626,08061122032,https://www.commcarehq.org/photos/farmer_69.jpg,7,crop_farming,19,owned,3,borehole,---,groundnuts,2.9,---,---,---,---,---,10.5969945 7.546819 0.0 20.0,yes,8cd51722-4f48-443c-81ce-e7e09fb9043a,2026-02-03 00:03:00,2026-02-03,tester,2026-02-03 00:03:09,https://www.commcarehq.org/form/d0202b11-92f8-4ba0-9345-bdee765e8802,tester
70,157fe446-9288-45d2-be0c-03457fbf37f8,community_05,Joy,Garba,female,1979-05-02,97053477282,08044680529,https://www.commcarehq.org/photos/farmer_70.jpg,5,mixed_farming,28,family_land,5,rain-fed,---,maize groundnuts rice,1.0,3.1,1.2,goats,11,---,10.4311735 7.4264568 0.0 20.0,yes,32d79743-1988-4aec-819b-3125f8d48851,2026-03-29 00:07:00,2026-03-29,tester,2026-03-29 00:07:06,https://www.commcarehq.org/form/157fe446-9288-45d2-be0c-03457fbf37f8,tester
71,5d698742-7c47-4509-8e58-36353fb3b23b,community_01,Binta,Abdullahi,female,2005-11-23,37607187789,08099838803,https://www.commcarehq.org/photos/farmer_71.jpg,3,crop_farming,2,family_land,3,rain-fed,---,groundnuts rice maize,1.0,1.0,2.6,---,---,---,10.203225 7.3374297 0.0 20.0,yes,82bd9d18-79e9-4273-b7bf-a6ec5773e610,2026-04-19 00:07:00,2026-04-19,tester,2026-04-19 00:07:09,https://www.commcarehq.org/form/5d698742-7c47-4509-8e58-36353fb3b23b,tester
72,fd22bef4-f2ee-461c-86ff-473cf54cff11,community_03,Peter,David,male,1975-02-04,28465161052,08038866056,https://www.commcarehq.org/photos/farmer_72.jpg,4,mixed_farming,10,leased,3,river_stream,---,groundnuts,0.9,---,---,goats,25,---,10.5852995 7.3258015 0.0 20.0,yes,0a44c66b-79b6-44f4-a965-f8db67f89671,2026-03-12 00:07:00,2026-03-12,tester,2026-03-12 00:07:07,https://www.commcarehq.org/form/fd22bef4-f2ee-461c-86ff-473cf54cff11,tester
73,53935c7a-1e66-4f9f-a7fb-95f76ab3b8db,community_02,Hauwa,Eze,female,1995-08-06,,08026136772,https://www.commcarehq.org/photos/farmer_73.jpg,2,crop_farming,1,leased,6,rain-fed,---,rice groundnuts maize,2.9,5.1,0.6,goats,10,---,10.5690317 7.579472 0.0 20.0,yes,c181fc36-bc2d-4e90-90a4-86d9067350cf,2026-03-15 00:07:00,2026-03-15,tester,2026-03-15 00:07:18,https://www.commcarehq.org/form/53935c7a-1e66-4f9f-a7fb-95f76ab3b8db,tester
74,2e9f2f53-ac6c-41b7-be4b-873ce9b437ab,community_03,Joseph,Bello,female,1984-02-20,79058871749,08099135766,https://www.commcarehq.org/photos/farmer_74.jpg,5,mixed_farming,2,owned,6,rain-fed,---,rice groundnuts,0.8,---,3.0,rabbits,---,24,10.4092021 7.5131948 0.0 20.0,yes,8c883a2c-86f2-4781-86e3-5422d1113901,2026-02-12 00:04:00,2026-02-12,tester,2026-02-12 00:04:09,https://www.commcarehq.org/form/2e9f2f53-ac6c-41b7-be4b-873ce9b437ab,tester
75,9d928d9a-1ea2-4a94-bc56-0c0c5fbb1d97,community_05,Deborah,Mohammed,female,2008-01-16,,08020750434,https://www.commcarehq.org/photos/farmer_75.jpg,7,mixed_farming,1,owned,4,rain-fed,---,maize rice,---,6.0,1.1,rabbits,---,28,10.2898061 7.2993053 0.0 20.0,yes,6ec58ac9-025a-4889-b2f0-87ffc12f1ca3,2026-03-23 00:04:00,2026-03-23,tester,2026-03-23 00:04:07,https://www.commcarehq.org/form/9d928d9a-1ea2-4a94-bc56-0c0c5fbb1d97,tester
76,92eae4b3-315b-4134-a79c-fc1fd34d7494,community_04,Mary,Yakubu,female,2004-10-15,,08090428350,https://www.commcarehq.org/photos/farmer_76.jpg,4,mixed_farming,2,owned,3,other,Rainwater Harvesting,rice groundnuts maize,0.5,3.0,1.3,goats,24,---,10.5803961 7.2005848 0.0 20.0,yes,743ab6f1-811c-4471-8a10-e29e0b6da50e,2026-03-20 00:02:00,2026-03-20,tester,2026-03-20 00:02:11,https://www.commcarehq.org/form/92eae4b3-315b-4134-a79c-fc1fd34d7494,tester
77,596c612f-83d9-42c7-ad90-6b3c25a3f768,community_04,Peter,Usman,male,2005-07-07,82350889774,08048475563,https://www.commcarehq.org/photos/farmer_77.jpg,7,livestock_farming,1,owned,2,rain-fed,---,maize rice groundnuts,1.2,0.9,1.2,---,---,---,10.2621642 7.26575 0.0 20.0,yes,d8cf52c6-783b-4f75-b039-1abead65e696,2026-04-15 00:02:00,2026-04-15,tester,2026-04-15 00:02:16,https://www.commcarehq.org/form/596c612f-83d9-42c7-ad90-6b3c25a3f768,tester
78,0b59e541-7213-4ae9-ad39-45060bd23fa3,community_07,John,Ali,male,1995-05-24,51601288789,08086083023,https://www.commcarehq.org/photos/farmer_78.jpg,2,livestock_farming,1,leased,2,rain-fed,---,maize,---,1.1,---,rabbits,---,5,10.5321489 7.5930269 0.0 20.0,yes,33038760-f59b-45b9-8e8b-c5720d2f96e6,2026-04-13 00:04:00,2026-04-13,tester,2026-04-13 00:04:07,https://www.commcarehq.org/form/0b59e541-7213-4ae9-ad39-45060bd23fa3,tester
79,63bf0c2c-2fe7-4188-b606-d1d76ade9b34,community_04,James,Philip,female,2007-03-27,,08041983041,https://www.commcarehq.org/photos/farmer_79.jpg,7,crop_farming,1,family_land,1,irrigation_scheme,---,maize rice,---,5.8,0.6,---,---,---,10.3180421 7.3647969 0.0 20.0,yes,4a74684c-ad4f-47f0-9e43-aee452726b12,2026-01-16 00:02:00,2026-01-16,tester,2026-01-16 00:02:13,https://www.commcarehq.org/form/63bf0c2c-2fe7-4188-b606-d1d76ade9b34,tester
80,3030e480-eb7a-43a7-b242-a3839f1fe02b,community_03,David,Daniel,female,1972-08-26,,08050374735,https://www.commcarehq.org/photos/farmer_80.jpg,5,crop_farming,15,owned,5,rain-fed,---,groundnuts rice maize,1.1,1.9,2.4,---,---,---,10.5056199 7.579121 0.0 20.0,yes,29e82a3b-c552-4b75-8032-ea2e32356cc0,2026-04-10 00:04:00,2026-04-10,tester,2026-04-10 00:04:10,https://www.commcarehq.org/form/3030e480-eb7a-43a7-b242-a3839f1fe02b,tester
81,58f604ce-dde3-418e-9547-5d9df872fe16,community_01,Blessing,Johnson,female,1977-06-29,,08035198895,https://www.commcarehq.org/photos/farmer_81.jpg,10,mixed_farming,1,owned,1,rain-fed,---,maize,---,4.8,---,---,---,---,10.3294355 7.2087652 0.0 20.0,yes,553e3342-188e-4150-adc2-30a4fee6a415,2026-02-06 00:08:00,2026-02-06,tester,2026-02-06 00:08:08,https://www.commcarehq.org/form/58f604ce-dde3-418e-9547-5d9df872fe16,tester
82,edf2514c-364b-4046-9f98-cfa6096d4f0d,community_06,Deborah,Samuel,female,1989-09-13,54245744424,08011979619,https://www.commcarehq.org/photos/farmer_82.jpg,8,crop_farming,19,family_land,2,borehole,---,groundnuts,2.3,---,---,---,---,---,10.3566406 7.5977133 0.0 20.0,yes,da554060-3f27-4322-93c8-c7dc807b9130,2026-01-09 00:03:00,2026-01-09,tester,2026-01-09 00:03:15,https://www.commcarehq.org/form/edf2514c-364b-4046-9f98-cfa6096d4f0d,tester
83,60b5fe7f-218e-4847-8569-ae4881e324dd,community_07,Hauwa,Garba,female,2001-04-26,40398948041,08033698673,https://www.commcarehq.org/photos/farmer_83.jpg,3,crop_farming,3,family_land,5,rain-fed,---,groundnuts maize,1.7,2.8,---,rabbits,---,32,10.515492 7.4312222 0.0 20.0,yes,5f60df81-9689-4c32-8259-f55bb1be9f43,2026-02-27 00:03:00,2026-02-27,tester,2026-02-27 00:03:19,https://www.commcarehq.org/form/60b5fe7f-218e-4847-8569-ae4881e324dd,tester
84,910c1b33-e323-4749-8be4-484ce7c7f94b,community_01,Deborah,Musa,male,1995-06-02,65353243316,08010993987,https://www.commcarehq.org/photos/farmer_84.jpg,6,livestock_farming,3,owned,2,rain-fed,---,rice maize groundnuts,1.2,1.1,1.9,---,---,---,10.2218019 7.2015262 0.0 20.0,yes,c367bcfe-07ef-46e8-b10b-7f513aa23746,2026-06-19 00:07:00,2026-06-19,tester,2026-06-19 00:07:20,https://www.commcarehq.org/form/910c1b33-e323-4749-8be4-484ce7c7f94b,tester
85,435392a9-fcbe-4103-baa9-9d2ece1a5bc4,community_02,Amina,Daniel,male,1994-11-09,,08033460518,https://www.commcarehq.org/photos/farmer_85.jpg,12,crop_farming,4,family_land,6,borehole,---,rice,---,---,1.7,---,---,---,10.4358906 7.4214408 0.0 20.0,yes,b70741d3-1afc-4ab3-bff1-49ea69ea535a,2026-05-14 00:05:00,2026-05-14,tester,2026-05-14 00:05:20,https://www.commcarehq.org/form/435392a9-fcbe-4103-baa9-9d2ece1a5bc4,tester
86,c0453f39-b4cb-437b-918b-0b5d23fd073c,community_04,Peter,Ibrahim,male,1995-10-25,95825278204,08019491210,https://www.commcarehq.org/photos/farmer_86.jpg,3,livestock_farming,11,owned,3,irrigation_scheme,---,groundnuts,1.5,---,---,goats,12,---,10.4078753 7.5668648 0.0 20.0,no,eb86cd67-e5bb-4808-9983-641425830193,2026-06-29 00:06:00,2026-06-29,tester,2026-06-29 00:06:18,https://www.commcarehq.org/form/c0453f39-b4cb-437b-918b-0b5d23fd073c,tester
87,d08fbb08-7cd5-421f-baaf-6bcffd432074,community_01,Sarah,Peter,female,1985-05-18,46124497642,08034602166,https://www.commcarehq.org/photos/farmer_87.jpg,3,mixed_farming,2,family_land,2,rain-fed,---,maize rice,---,5.6,3.5,---,---,---,10.291183 7.3201922 0.0 20.0,yes,106e63e5-7210-407d-acb3-31eae84c3c51,2026-03-24 00:04:00,2026-03-24,tester,2026-03-24 00:04:18,https://www.commcarehq.org/form/d08fbb08-7cd5-421f-baaf-6bcffd432074,tester
88,e4d4f7ca-e03b-4d43-907b-706f076bef71,community_04,Fatima,Daniel,male,1952-11-13,,08088513518,https://www.commcarehq.org/photos/farmer_88.jpg,1,crop_farming,4,owned,5,borehole,---,maize rice,---,3.5,2.7,goats,2,---,10.3955147 7.3784414 0.0 20.0,yes,8cfd138a-ca5c-42cc-b38d-8a3bc2eb6e56,2026-05-02 00:06:00,2026-05-02,tester,2026-05-02 00:06:16,https://www.commcarehq.org/form/e4d4f7ca-e03b-4d43-907b-706f076bef71,tester
89,082add05-2f01-4381-9e80-2e7400b9bbff,community_03,Joy,Michael,male,1975-02-19,31688086108,08087222265,https://www.commcarehq.org/photos/farmer_89.jpg,1,mixed_farming,1,owned,3,rain-fed,---,rice maize groundnuts,2.7,5.6,2.1,goats,11,---,10.5297243 7.358861 0.0 20.0,yes,cdb5ebca-8871-4b04-be4d-fa65c11d5fe6,2026-05-11 00:07:00,2026-05-11,tester,2026-05-11 00:07:16,https://www.commcarehq.org/form/082add05-2f01-4381-9e80-2e7400b9bbff,tester
90,e306cc98-24e9-41de-bc32-ceb3c7fd5ee8,community_04,Hauwa,Eze,male,1979-06-11,97086832438,08032696152,https://www.commcarehq.org/photos/farmer_90.jpg,3,mixed_farming,22,owned,1,borehole,---,maize rice,---,2.9,3.1,---,---,---,10.5264059 7.3372668 0.0 20.0,yes,82066a4d-92e5-4b94-9bb4-99d6c92e7e2b,2026-06-25 00:06:00,2026-06-25,tester,2026-06-25 00:06:20,https://www.commcarehq.org/form/e306cc98-24e9-41de-bc32-ceb3c7fd5ee8,tester
91,0bd35fe0-529d-4ff3-8f44-fcbc0df82364,community_07,Ahmed,Samuel,male,1968-04-14,29201857661,08077599862,https://www.commcarehq.org/photos/farmer_91.jpg,4,mixed_farming,22,owned,3,river_stream,---,groundnuts rice,1.7,---,1.2,goats,23,---,10.3193423 7.2216248 0.0 20.0,yes,5ddd1465-e17e-47cd-854e-31f3b0e281b9,2026-02-05 00:03:00,2026-02-05,tester,2026-02-05 00:03:15,https://www.commcarehq.org/form/0bd35fe0-529d-4ff3-8f44-fcbc0df82364,tester
92,2960768c-57e6-4950-945d-95eaa9ce49da,community_03,Blessing,Michael,female,1991-04-09,,08046160271,https://www.commcarehq.org/photos/farmer_92.jpg,4,crop_farming,14,family_land,2,rain-fed,---,groundnuts,1.8,---,---,---,---,---,10.5568026 7.5027391 0.0 20.0,yes,42d99e5e-a48a-4b30-9ba9-90e410208bd9,2026-01-05 00:07:00,2026-01-05,tester,2026-01-05 00:07:05,https://www.commcarehq.org/form/2960768c-57e6-4950-945d-95eaa9ce49da,tester
93,8e00c209-a72c-4707-95a5-9d5ddc5a0b5e,community_05,Peter,Garba,female,1994-05-18,51183027018,08018227538,https://www.commcarehq.org/photos/farmer_93.jpg,4,crop_farming,4,owned,4,borehole,---,groundnuts,2.3,---,---,rabbits,---,25,10.484444 7.5168509 0.0 20.0,yes,673022cf-46a9-4f4b-9faa-cfbb72788bb5,2026-06-13 00:04:00,2026-06-13,tester,2026-06-13 00:04:06,https://www.commcarehq.org/form/8e00c209-a72c-4707-95a5-9d5ddc5a0b5e,tester
94,3b4a8c5f-6abf-4399-9347-254929cb7b0b,community_04,Grace,Adeyemi,male,1975-07-26,63447922883,08012726041,https://www.commcarehq.org/photos/farmer_94.jpg,7,crop_farming,7,owned,4,borehole,---,groundnuts rice,2.4,---,3.4,---,---,---,10.3639025 7.2641494 0.0 20.0,yes,8e20d7e3-267f-451d-956e-edf96329cb09,2026-02-23 00:07:00,2026-02-23,tester,2026-02-23 00:07:20,https://www.commcarehq.org/form/3b4a8c5f-6abf-4399-9347-254929cb7b0b,tester
95,97bcec18-d3ab-455d-b450-0a8692bd34d9,community_02,Amina,Yusuf,female,1951-05-05,,08070796492,https://www.commcarehq.org/photos/farmer_95.jpg,1,livestock_farming,24,family_land,2,rain-fed,---,groundnuts,2.6,---,---,rabbits,---,24,10.557811 7.5820357 0.0 20.0,yes,e36a26e1-a198-4c67-96d5-401853e640fb,2026-01-24 00:04:00,2026-01-24,tester,2026-01-24 00:04:15,https://www.commcarehq.org/form/97bcec18-d3ab-455d-b450-0a8692bd34d9,tester
96,cbc0e081-82b8-409d-bc8d-13dee44a668b,community_02,Joseph,David,female,1989-07-22,,08076716091,https://www.commcarehq.org/photos/farmer_96.jpg,6,mixed_farming,15,owned,2,rain-fed,---,rice groundnuts maize,2.8,1.2,1.9,goats,10,---,10.2049441 7.5473329 0.0 20.0,yes,cf3e3cd6-d1a6-4b08-9e42-696c51d94536,2026-05-28 00:07:00,2026-05-28,tester,2026-05-28 00:07:12,https://www.commcarehq.org/form/cbc0e081-82b8-409d-bc8d-13dee44a668b,tester
97,43778de1-9a6b-4fcc-b0b6-c5aa721e2cfc,community_07,Ahmed,Tanko,male,1977-05-26,43185717519,08046618860,https://www.commcarehq.org/photos/farmer_97.jpg,4,crop_farming,6,owned,2,rain-fed,---,groundnuts rice,1.9,---,1.8,rabbits,---,30,10.5205045 7.3792394 0.0 20.0,yes,c2c563d7-ccb1-400c-9fea-22f3451bc724,2026-04-25 00:04:00,2026-04-25,tester,2026-04-25 00:04:08,https://www.commcarehq.org/form/43778de1-9a6b-4fcc-b0b6-c5aa721e2cfc,tester
98,fc1e6405-c1a7-4b4f-9656-ecb10082f43e,community_07,Suleiman,Ojo,male,1995-09-27,22137185725,08079685643,https://www.commcarehq.org/photos/farmer_98.jpg,3,crop_farming,13,family_land,2,rain-fed,---,groundnuts rice,2.4,---,1.3,goats,22,---,10.3167934 7.408794 0.0 20.0,yes,2afd35ba-28f7-4eb5-b39d-13b102ba143a,2026-01-12 00:03:00,2026-01-12,tester,2026-01-12 00:03:20,https://www.commcarehq.org/form/fc1e6405-c1a7-4b4f-9656-ecb10082f43e,tester
